Claim Key," Policy 
 Branch ",Policy Type,Premium Class,"Policy  
Number  ",Date Incurred,Date of Loss," Claim 
 Status",Claimant  ,"Claim      
Narrative  ",Gross Sum Insured,Reinsurance Recoveries,Total Recovered,Current Gross Outstanding,Transaction Amount,Total Paid,Incurred Claims - Gross of reinsurance,Incurred Claims Net of Reinsurance,Incurred Claims Net of All Recoveries,Paid Claims Net of Reinsurance,Paid Claims net of All Recoveries,Max Incurred Claim,Max Claim Paid,Date of Loss Code,Transaction Date Code,Delay,Min of Delay,Policy class,Product Group,Large Loss Threshold,Incremental Attritional Losses,Incremental Large Losses,Incurred for claims incurred in prior quarters,Incremental Claim Amount
5055807,10,50A,EN3,5141778,18-Oct-18,23-Mar-18,O,AGRIBANK,LAPTOP STOLEN-D KANISO,,0,0,0,1103.48,1103.48,1103.48," 1,103.48 "," 1,103.48 "," 1,103.48 "," 1,103.48 ",1229,1103.48,2018,2018,0,2,Engineering,Transport and Engineering,419335,0,0,0,0.00
5055841,10,62A,BD6,5156780,10-Sep-18,22-Jan-18,O,N M B BANK,DEATH OF FORBES MUKUMBIRI,,0,0,5331.23,0,0,5331.23," 5,331.23 "," 5,331.23 ", -   , -   ,5331.23,0,2018,2018,0,2,Guarantee,Transport and Engineering,20000,5331.23,0,0,5331.23
5055841,10,62A,BD6,5156780,15-Apr-19,22-Jan-18,F,N M B BANK,DEATH OF FORBES MUKUMBIRI,,0,0,0,0,0,0, -   , -   , -   , -   ,5331.23,0,2018,2019,1,2,Guarantee,Transport and Engineering,419335,-5331.23,0,-5331.23,-5331.23
5055848,10,50A,EN3,5000652,10-Sep-18,29-Jun-18,O,PETERHOUSE SCHOOL,POWER SURGR TO UBIQUITI UNIFI,,0,0,500,0,0,500, 500.00 , 500.00 , -   , -   ,500,428,2018,2018,0,1,Engineering,Transport and Engineering,20000,500,0,0,500.00
5055848,10,50A,EN3,5000652,27-Sep-18,29-Jun-18,O,PETERHOUSE SCHOOL,POWER SURGR TO UBIQUITI UNIFI,,0,0,428,0,0,428, 428.00 , 428.00 , -   , -   ,500,428,2018,2018,0,1,Engineering,Transport and Engineering,20000,-72,0,0,-72.00
5055848,10,50A,EN3,5000652,27-Sep-18,29-Jun-18,F,PETERHOUSE SCHOOL,POWER SURGR TO UBIQUITI UNIFI,,0,0,0,428,428,428, 428.00 , 428.00 , 428.00 , 428.00 ,500,428,2018,2018,0,1,Engineering,Transport and Engineering,20000,0,0,0,0.00
5055854,11,50A,EN3,5108565,11-Sep-18,09-Sep-18,O,HURRICANE AUTO PARTS,CELLPHONE FELL INTO WATER,,0,0,1170,0,0,1170," 1,170.00 "," 1,170.00 ", -   , -   ,1170,1170,2018,2018,0,0,Engineering,Transport and Engineering,20000,1170,0,0,1170.00
5055854,11,50A,EN3,5108565,10-Nov-18,09-Sep-18,O,HURRICANE AUTO PARTS,CELLPHONE FELL INTO WATER,,0,0,0,1170,1170,1170," 1,170.00 "," 1,170.00 "," 1,170.00 "," 1,170.00 ",1170,1170,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5055855,10,50A,EN3,5085226,11-Sep-18,15-Aug-18,O,Country Rd Lodge t a Wild Geese Lod,POWER SURGE BURNT NETWORK PORT,,0,0,355,0,0,355, 355.00 , 355.00 , -   , -   ,355,319.5,2018,2018,0,0,Engineering,Transport and Engineering,20000,355,0,0,355.00
5055855,10,50A,EN3,5085226,04-Oct-18,15-Aug-18,O,Country Rd Lodge t a Wild Geese Lod,POWER SURGE BURNT NETWORK PORT,,0,0,319.5,0,0,319.5, 319.50 , 319.50 , -   , -   ,355,319.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,-35.5,0,-35.5,-35.50
5055855,10,50A,EN3,5085226,04-Oct-18,15-Aug-18,O,Country Rd Lodge t a Wild Geese Lod,POWER SURGE BURNT NETWORK PORT,,0,0,0,319.5,319.5,319.5, 319.50 , 319.50 , 319.50 , 319.50 ,355,319.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5055856,11,50A,EN3,5108565,11-Sep-18,09-Sep-18,O,HURRICANE AUTO PARTS,CELLPHONE PICK POCKETED,,0,0,1170,0,0,1170," 1,170.00 "," 1,170.00 ", -   , -   ,1170,1170,2018,2018,0,0,Engineering,Transport and Engineering,20000,1170,0,0,1170.00
5055856,11,50A,EN3,5108565,10-Nov-18,09-Sep-18,O,HURRICANE AUTO PARTS,CELLPHONE PICK POCKETED,,0,0,0,1170,1170,1170," 1,170.00 "," 1,170.00 "," 1,170.00 "," 1,170.00 ",1170,1170,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5055878,10,50A,EN3,5123512,11-Sep-18,16-Aug-18,O,SKM MOTORCYCLES PVT LTD,LAPTOP STOLEN FROM HOUSE,,0,0,1370,0,0,1370," 1,370.00 "," 1,370.00 ", -   , -   ,1370,1233,2018,2018,0,0,Engineering,Transport and Engineering,20000,1370,0,0,1370.00
5055878,10,50A,EN3,5123512,17-Sep-18,16-Aug-18,O,SKM MOTORCYCLES PVT LTD,LAPTOP STOLEN FROM HOUSE,,0,0,1233,0,0,1233," 1,233.00 "," 1,233.00 ", -   , -   ,1370,1233,2018,2018,0,0,Engineering,Transport and Engineering,20000,-137,0,0,-137.00
5055878,10,50A,EN3,5123512,17-Sep-18,16-Aug-18,F,SKM MOTORCYCLES PVT LTD,LAPTOP STOLEN FROM HOUSE,,0,0,0,1233,1233,1233," 1,233.00 "," 1,233.00 "," 1,233.00 "," 1,233.00 ",1370,1233,2018,2018,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5055878,10,50A,EN3,5123512,18-Sep-18,16-Aug-18,F,SKM MOTORCYCLES PVT LTD,LAPTOP STOLEN FROM HOUSE,,0,0,0,0,1233,1233," 1,233.00 "," 1,233.00 "," 1,233.00 "," 1,233.00 ",1370,1233,2018,2018,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5055880,11,50A,EN3,5104371,11-Sep-18,18-Jul-18,O,GEE'S FRUIT & VEGETABLES,TABLET DROPPED,,0,0,88.2,0,0,88.2, 88.20 , 88.20 , -   , -   ,88.2,88.2,2018,2018,0,0,Engineering,Transport and Engineering,20000,88.2,0,0,88.20
5055880,11,50A,EN3,5104371,10-Nov-18,18-Jul-18,O,GEE'S FRUIT & VEGETABLES,TABLET DROPPED,,0,0,0,88.2,88.2,88.2, 88.20 , 88.20 , 88.20 , 88.20 ,88.2,88.2,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5055982,10,14A,CA2,5139039,13-Sep-18,29-Aug-18,O,MASIMBA HOLDINGS,EX00008 W/S DAMAGE,,0,0,600,0,0,600, 600.00 , 600.00 , -   , -   ,600,594.72,2018,2018,0,0,Engineering,Transport and Engineering,20000,600,0,0,600.00
5055982,10,14A,CA2,5139039,20-Jul-19,29-Aug-18,F,MASIMBA HOLDINGS,EX00008 W/S DAMAGE,,0,0,0,0,0,0, -   , -   , -   , -   ,600,594.72,2018,2019,1,0,Engineering,Transport and Engineering,419335,-600,0,-600,-600.00
5055982,10,14A,CA2,5139039,04-Nov-19,29-Aug-18,R,MASIMBA HOLDINGS,EX00008 W/S DAMAGE,,0,0,594.72,0,0,594.72, 594.72 , 594.72 , -   , -   ,600,594.72,2018,2019,1,0,Engineering,Transport and Engineering,419335,594.72,0,594.72,594.72
5055982,10,14A,CA2,5139039,04-Nov-19,29-Aug-18,R,MASIMBA HOLDINGS,EX00008 W/S DAMAGE,,0,0,0,594.72,594.72,594.72, 594.72 , 594.72 , 594.72 , 594.72 ,600,594.72,2018,2019,1,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056000,11,57A,MA7,5119789,14-Sep-18,15-Aug-18,O,MSUNA TRAVEL & TOURISM,DAMAGE TO PROPELLER & GEARBOX,,0,0,1260,0,0,1260," 1,260.00 "," 1,260.00 ", -   , -   ,1260,1260,2018,2018,0,0,Transportation,Transport and Engineering,20000,1260,0,0,1260.00
5056000,11,57A,MA7,5119789,23-Sep-18,15-Aug-18,O,MSUNA TRAVEL & TOURISM,DAMAGE TO PROPELLER & GEARBOX,,0,0,1260,0,0,1260," 1,260.00 "," 1,260.00 ", -   , -   ,1260,1260,2018,2018,0,0,Transportation,Transport and Engineering,20000,0,0,0,0.00
5056000,11,57A,MA7,5119789,23-Sep-18,15-Aug-18,F,MSUNA TRAVEL & TOURISM,DAMAGE TO PROPELLER & GEARBOX,,0,0,0,1260,1260,1260," 1,260.00 "," 1,260.00 "," 1,260.00 "," 1,260.00 ",1260,1260,2018,2018,0,0,Transportation,Transport and Engineering,20000,0,0,0,0.00
5056001,11,50A,EN3,5079062,14-Sep-18,11-Aug-18,O,RIFT VALLEY SERVICES,POWER SURGE TO COMPUTER,,0,0,2474.1,0,0,2474.1," 2,474.10 "," 2,474.10 ", -   , -   ,2474.1,2474.1,2018,2018,0,0,Engineering,Transport and Engineering,20000,2474.1,0,0,2474.10
5056001,11,50A,EN3,5079062,23-Sep-18,11-Aug-18,O,RIFT VALLEY SERVICES,POWER SURGE TO COMPUTER,,0,0,0,2474.1,2474.1,2474.1," 2,474.10 "," 2,474.10 "," 2,474.10 "," 2,474.10 ",2474.1,2474.1,2018,2018,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5056008,10,50A,EN3,5106645,14-Sep-18,29-Aug-18,O,CURECHEM OVERSEAS,theft of laptp,,0,0,1200,0,0,1200," 1,200.00 "," 1,200.00 ", -   , -   ,1200,495,2018,2018,0,0,Engineering,Transport and Engineering,20000,1200,0,0,1200.00
5056008,10,50A,EN3,5106645,14-Oct-18,29-Aug-18,O,CURECHEM OVERSEAS,theft of laptp,,0,0,495,0,0,495, 495.00 , 495.00 , -   , -   ,1200,495,2018,2018,0,0,Engineering,Transport and Engineering,419335,-705,0,-705,-705.00
5056008,10,50A,EN3,5106645,14-Oct-18,29-Aug-18,O,CURECHEM OVERSEAS,theft of laptp,,0,0,0,495,495,495, 495.00 , 495.00 , 495.00 , 495.00 ,1200,495,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056030,10,50A,EN3,5076107,14-Sep-18,13-Aug-18,O,VIRL MICROFINANCE PVT LTD,LAPTOPS AND SCANNER STOLEN,,0,0,1000,0,0,1000," 1,000.00 "," 1,000.00 ", -   , -   ,1863,1863,2018,2018,0,0,Engineering,Transport and Engineering,20000,1000,0,0,1000.00
5056030,10,50A,EN3,5076107,20-Sep-18,13-Aug-18,O,VIRL MICROFINANCE PVT LTD,LAPTOPS AND SCANNER STOLEN,,0,0,1863,0,0,1863," 1,863.00 "," 1,863.00 ", -   , -   ,1863,1863,2018,2018,0,0,Engineering,Transport and Engineering,20000,863,0,0,863.00
5056030,10,50A,EN3,5076107,20-Sep-18,13-Aug-18,O,VIRL MICROFINANCE PVT LTD,LAPTOPS AND SCANNER STOLEN,,0,0,0,1863,1863,1863," 1,863.00 "," 1,863.00 "," 1,863.00 "," 1,863.00 ",1863,1863,2018,2018,0,0,Engineering,Transport and Engineering,20000,0,0,0,0.00
5056102,10,50A,EN3,5102285,18-Sep-18,20-Aug-18,O,GRANITESIDE CHEMICALS,LAPTOP STOLEN-5CB4090J86,,0,0,360,0,0,360, 360.00 , 360.00 , -   , -   ,360,310.5,2018,2018,0,0,Engineering,Transport and Engineering,20000,360,0,0,360.00
5056102,10,50A,EN3,5102285,09-Nov-18,20-Aug-18,O,GRANITESIDE CHEMICALS,LAPTOP STOLEN-5CB4090J86,,0,0,310.25,0,0,310.25, 310.25 , 310.25 , -   , -   ,360,310.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,-49.75,0,-49.75,-49.75
5056102,10,50A,EN3,5102285,09-Nov-18,20-Aug-18,O,GRANITESIDE CHEMICALS,LAPTOP STOLEN-5CB4090J86,,0,0,0,310.25,310.25,310.25, 310.25 , 310.25 , 310.25 , 310.25 ,360,310.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056102,10,50A,EN3,5102285,28-Dec-18,20-Aug-18,O,GRANITESIDE CHEMICALS,LAPTOP STOLEN-5CB4090J86,,0,0,310.25,-310.25,0,310.25, 310.25 , 310.25 , -   , -   ,360,310.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056102,10,50A,EN3,5102285,31-Dec-18,20-Aug-18,O,GRANITESIDE CHEMICALS,LAPTOP STOLEN-5CB4090J86,,0,0,310.5,0,0,310.5, 310.50 , 310.50 , -   , -   ,360,310.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,0.25,0,0.25,0.25
5056102,10,50A,EN3,5102285,31-Dec-18,20-Aug-18,O,GRANITESIDE CHEMICALS,LAPTOP STOLEN-5CB4090J86,,0,0,0,310.5,310.5,310.5, 310.50 , 310.50 , 310.50 , 310.50 ,360,310.5,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056230,10,62A,BD6,5156780,20-Sep-18,22-Jan-18,O,N M B BANK,DEATH OF FORBES MUKUMBIRI,,0,0,5331.23,0,0,5331.23," 5,331.23 "," 5,331.23 ", -   , -   ,5331.23,5331.23,2018,2018,0,2,Guarantee,Transport and Engineering,20000,5331.23,0,0,5331.23
5056230,10,62A,BD6,5156780,11-Oct-18,22-Jan-18,O,N M B BANK,DEATH OF FORBES MUKUMBIRI,,4569.63,0,0,5331.23,5331.23,5331.23, 761.60 , 761.60 , 761.60 , 761.60 ,5331.23,5331.23,2018,2018,0,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056230,10,62A,BD6,5156780,06-Mar-19,22-Jan-18,F,N M B BANK,DEATH OF FORBES MUKUMBIRI,,4569.63,0,0,0,5331.23,5331.23, 761.60 , 761.60 , 761.60 , 761.60 ,5331.23,5331.23,2018,2019,1,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056232,10,62A,BD6,5148335,20-Sep-18,15-Jun-18,O,NMB BANK CUSTOMERS CPS LOANS,DEATH OF STEPHEN MUKUPE,,0,0,4469.03,0,0,4469.03," 4,469.03 "," 4,469.03 ", -   , -   ,4533.53,4533.53,2018,2018,0,1,Guarantee,Transport and Engineering,20000,4469.03,0,0,4469.03
5056232,10,62A,BD6,5148335,22-Oct-18,15-Jun-18,O,NMB BANK CUSTOMERS CPS LOANS,DEATH OF STEPHEN MUKUPE,,0,0,4533.53,0,0,4533.53," 4,533.53 "," 4,533.53 ", -   , -   ,4533.53,4533.53,2018,2018,0,1,Guarantee,Transport and Engineering,419335,64.5,0,64.5,64.50
5056232,10,62A,BD6,5148335,22-Oct-18,15-Jun-18,O,NMB BANK CUSTOMERS CPS LOANS,DEATH OF STEPHEN MUKUPE,,3022.35,0,0,4533.53,4533.53,4533.53," 1,511.18 "," 1,511.18 "," 1,511.18 "," 1,511.18 ",4533.53,4533.53,2018,2018,0,1,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056232,10,62A,BD6,5148335,06-Mar-19,15-Jun-18,F,NMB BANK CUSTOMERS CPS LOANS,DEATH OF STEPHEN MUKUPE,,3022.35,0,0,0,4533.53,4533.53," 1,511.18 "," 1,511.18 "," 1,511.18 "," 1,511.18 ",4533.53,4533.53,2018,2019,1,1,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056233,10,62A,BD6,5148335,20-Sep-18,31-Jan-18,O,NMB BANK CUSTOMERS CPS LOANS,DEATH OF BONWELL MAKUDZA,,0,0,4051.95,0,0,4051.95," 4,051.95 "," 4,051.95 ", -   , -   ,4051.95,4051.95,2018,2018,0,2,Guarantee,Transport and Engineering,20000,4051.95,0,0,4051.95
5056233,10,62A,BD6,5148335,11-Oct-18,31-Jan-18,O,NMB BANK CUSTOMERS CPS LOANS,DEATH OF BONWELL MAKUDZA,,2701.3,0,0,4051.95,4051.95,4051.95," 1,350.65 "," 1,350.65 "," 1,350.65 "," 1,350.65 ",4051.95,4051.95,2018,2018,0,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056233,10,62A,BD6,5148335,06-Mar-19,31-Jan-18,F,NMB BANK CUSTOMERS CPS LOANS,DEATH OF BONWELL MAKUDZA,,2701.3,0,0,0,4051.95,4051.95," 1,350.65 "," 1,350.65 "," 1,350.65 "," 1,350.65 ",4051.95,4051.95,2018,2019,1,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056233,10,62A,BD6,5148335,06-Mar-19,31-Jan-18,F,NMB BANK CUSTOMERS CPS LOANS,DEATH OF BONWELL MAKUDZA,,2701.3,0,0,0,4051.95,4051.95," 1,350.65 "," 1,350.65 "," 1,350.65 "," 1,350.65 ",4051.95,4051.95,2018,2019,1,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056258,10,60A,FG1,5081933,21-Sep-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,12000,0,0,12000," 12,000.00 "," 12,000.00 ", -   , -   ,12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,20000,12000,0,0,12000.00
5056258,10,60A,FG1,5081933,02-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,10412.5,0,0,10412.5," 10,412.50 "," 10,412.50 ", -   , -   ,12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,-1587.5,0,-1587.5,-1587.50
5056258,10,60A,FG1,5081933,02-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,0,10412.5,10412.5,10412.5," 10,412.50 "," 10,412.50 "," 10,412.50 "," 10,412.50 ",12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056258,10,60A,FG1,5081933,15-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,985,0,10412.5,11397.5," 11,397.50 "," 11,397.50 "," 10,412.50 "," 10,412.50 ",12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,985,0,985,985.00
5056258,10,60A,FG1,5081933,15-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,0,985,11397.5,11397.5," 11,397.50 "," 11,397.50 "," 11,397.50 "," 11,397.50 ",12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056258,10,60A,FG1,5081933,16-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,985,-985,10412.5,11397.5," 11,397.50 "," 11,397.50 "," 10,412.50 "," 10,412.50 ",12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056258,10,60A,FG1,5081933,29-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,965,0,10412.5,11377.5," 11,377.50 "," 11,377.50 "," 10,412.50 "," 10,412.50 ",12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,-20,0,-20,-20.00
5056258,10,60A,FG1,5081933,30-Oct-18,31-Mar-18,O,WEST AGENCIES,THEFT OF MAGARINE,,0,0,0,965,11377.5,11377.5," 11,377.50 "," 11,377.50 "," 11,377.50 "," 11,377.50 ",12000,11377.5,2018,2018,0,2,Guarantee,Transport and Engineering,419335,0,0,0,0.00
5056289,10,50A,EN3,5102334,22-Sep-18,16-Jul-18,O,Celebration Ministries Internationa,MACBOOK PRO STOLEN,,0,0,1800,0,0,1800," 1,800.00 "," 1,800.00 ", -   , -   ,1800,1620,2018,2018,0,0,Engineering,Transport and Engineering,20000,1800,0,0,1800.00
5056289,10,50A,EN3,5102334,05-Oct-18,16-Jul-18,O,Celebration Ministries Internationa,MACBOOK PRO STOLEN,,0,0,1620,0,0,1620," 1,620.00 "," 1,620.00 ", -   , -   ,1800,1620,2018,2018,0,0,Engineering,Transport and Engineering,419335,-180,0,-180,-180.00
5056289,10,50A,EN3,5102334,05-Oct-18,16-Jul-18,O,Celebration Ministries Internationa,MACBOOK PRO STOLEN,,0,0,0,1620,1620,1620," 1,620.00 "," 1,620.00 "," 1,620.00 "," 1,620.00 ",1800,1620,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056290,12,50A,EN3,5110896,22-Sep-18,10-Sep-18,O,Midlands Christian School college,IPAD DAMAGE-SIAWAGA,,0,0,487.08,0,0,487.08, 487.08 , 487.08 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,20000,487.08,0,0,487.08
5056290,12,50A,EN3,5110896,08-Nov-18,10-Sep-18,O,Midlands Christian School college,IPAD DAMAGE-SIAWAGA,,0,0,560.15,0,0,560.15, 560.15 , 560.15 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,73.07,0,73.07,73.07
5056290,12,50A,EN3,5110896,08-Nov-18,10-Sep-18,F,Midlands Christian School college,IPAD DAMAGE-SIAWAGA,,0,0,0,560.15,560.15,560.15, 560.15 , 560.15 , 560.15 , 560.15 ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056291,12,50A,EN3,5110896,22-Sep-18,10-Sep-18,O,Midlands Christian School college,ipad damage-masaya,,0,0,487.08,0,0,487.08, 487.08 , 487.08 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,20000,487.08,0,0,487.08
5056291,12,50A,EN3,5110896,08-Nov-18,10-Sep-18,O,Midlands Christian School college,ipad damage-masaya,,0,0,560.15,0,0,560.15, 560.15 , 560.15 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,73.07,0,73.07,73.07
5056291,12,50A,EN3,5110896,08-Nov-18,10-Sep-18,F,Midlands Christian School college,ipad damage-masaya,,0,0,0,560.15,560.15,560.15, 560.15 , 560.15 , 560.15 , 560.15 ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056292,12,50A,EN3,5110896,22-Sep-18,05-Sep-18,O,Midlands Christian School college,ipad damage-dube,,0,0,487.08,0,0,487.08, 487.08 , 487.08 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,20000,487.08,0,0,487.08
5056292,12,50A,EN3,5110896,08-Nov-18,05-Sep-18,O,Midlands Christian School college,ipad damage-dube,,0,0,560.15,0,0,560.15, 560.15 , 560.15 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,73.07,0,73.07,73.07
5056292,12,50A,EN3,5110896,08-Nov-18,05-Sep-18,F,Midlands Christian School college,ipad damage-dube,,0,0,0,560.15,560.15,560.15, 560.15 , 560.15 , 560.15 , 560.15 ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056293,12,50A,EN3,5110896,22-Sep-18,07-Sep-18,O,Midlands Christian School college,ipad damage-nyagura,,0,0,487.08,0,0,487.08, 487.08 , 487.08 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,20000,487.08,0,0,487.08
5056293,12,50A,EN3,5110896,08-Nov-18,07-Sep-18,O,Midlands Christian School college,ipad damage-nyagura,,0,0,560.15,0,0,560.15, 560.15 , 560.15 , -   , -   ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,73.07,0,73.07,73.07
5056293,12,50A,EN3,5110896,08-Nov-18,07-Sep-18,F,Midlands Christian School college,ipad damage-nyagura,,0,0,0,560.15,560.15,560.15, 560.15 , 560.15 , 560.15 , 560.15 ,560.15,560.15,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056294,12,50A,EN3,5110896,22-Sep-18,02-Jul-18,O,Midlands Christian School college,damage to laptop-pararai,,0,0,450,0,0,450, 450.00 , 450.00 , -   , -   ,599.5,599.5,2018,2018,0,0,Engineering,Transport and Engineering,20000,450,0,0,450.00
5056294,12,50A,EN3,5110896,26-Jan-19,02-Jul-18,O,Midlands Christian School college,damage to laptop-pararai,,0,0,599.5,0,0,599.5, 599.50 , 599.50 , -   , -   ,599.5,599.5,2018,2019,1,0,Engineering,Transport and Engineering,419335,149.5,0,149.5,149.50
5056294,12,50A,EN3,5110896,26-Jan-19,02-Jul-18,O,Midlands Christian School college,damage to laptop-pararai,,0,0,149.5,450,450,599.5, 599.50 , 599.50 , 450.00 , 450.00 ,599.5,599.5,2018,2019,1,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056294,12,50A,EN3,5110896,08-Feb-19,02-Jul-18,O,Midlands Christian School college,damage to laptop-pararai,,0,0,0,149.5,599.5,599.5, 599.50 , 599.50 , 599.50 , 599.50 ,599.5,599.5,2018,2019,1,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056296,11,57A,MA6,5119789,23-Sep-18,15-Aug-18,O,MSUNA TRAVEL & TOURISM,DAMAGE TO PROPELLER GEARBOX,,0,0,1,0,0,1, 1.00 , 1.00 , -   , -   ,1,0,2018,2018,0,0,Transportation,Transport and Engineering,20000,1,0,0,1.00
5056296,11,57A,MA6,5119789,01-Oct-19,15-Aug-18,F,MSUNA TRAVEL & TOURISM,DAMAGE TO PROPELLER GEARBOX,,0,0,0,0,0,0, -   , -   , -   , -   ,1,0,2018,2019,1,0,Transportation,Transport and Engineering,419335,-1,0,-1,-1.00
5056406,10,50A,EN3,5066605,26-Sep-18,09-Aug-18,O,ULIMATE WAREHOUSE,"ALARM AND COMPUTERS, LIGTINING",,0,0,4000,0,0,4000," 4,000.00 "," 4,000.00 ", -   , -   ,5108.47,5108.47,2018,2018,0,0,Engineering,Transport and Engineering,20000,4000,0,0,4000.00
5056406,10,50A,EN3,5066605,10-Oct-18,09-Aug-18,O,ULIMATE WAREHOUSE,"ALARM AND COMPUTERS, LIGTINING",,0,0,5108.47,0,0,5108.47," 5,108.47 "," 5,108.47 ", -   , -   ,5108.47,5108.47,2018,2018,0,0,Engineering,Transport and Engineering,419335,1108.47,0,1108.47,1108.47
5056406,10,50A,EN3,5066605,10-Oct-18,09-Aug-18,O,ULIMATE WAREHOUSE,"ALARM AND COMPUTERS, LIGTINING",,0,0,144.5,4963.97,4963.97,5108.47," 5,108.47 "," 5,108.47 "," 4,963.97 "," 4,963.97 ",5108.47,5108.47,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056406,10,50A,EN3,5066605,10-Oct-18,09-Aug-18,O,ULIMATE WAREHOUSE,"ALARM AND COMPUTERS, LIGTINING",,0,0,0,144.5,5108.47,5108.47," 5,108.47 "," 5,108.47 "," 5,108.47 "," 5,108.47 ",5108.47,5108.47,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056406,10,50A,EN3,5066605,14-Oct-18,09-Aug-18,F,ULIMATE WAREHOUSE,"ALARM AND COMPUTERS, LIGTINING",,0,0,0,0,5108.47,5108.47," 5,108.47 "," 5,108.47 "," 5,108.47 "," 5,108.47 ",5108.47,5108.47,2018,2018,0,0,Engineering,Transport and Engineering,419335,0,0,0,0.00
5056410,10,62A,BD6,5148335,26-Sep-18,14-Nov-17,O,NMB BANK CUSTOMERS CPS LOANS,DEATH OF MASHIAH BANDA,,0,0,4344.42,0,0,4344.42," 4,344.42 "," 4,344.42 ", -   , -   ,4344.42,0,2017,2018,1,3,Guarantee,Transport and Engineering,20000,4344.42,0,0,4344.42
5056410,10,62A,BD6,5148335,01-Apr-19,14-Nov-17,F,NMB BANK CUSTOMERS CPS LOANS,DEATH OF MASHIAH BANDA,,0,0,0,0,0,0, -   , -   , -   , -   ,4344.42,0,2017,2019,2,3,Guarantee,Transport and Engineering,419335,-4344.42,0,-4344.42,-4344.42
